link,title,snippet,date,source,sentiment,sentiment_score
https://www.reitsweek.com/2025/01/first-reit-surges-by-3-9-on-hope-of-jettisoning-indonesia-assets.html,First REIT surges by 3.9% on hope of jettisoning Indonesia assets,ByShariffa Al-Habshee ... Units of Singapore Exchange (SGX)-listed First REIT finished the trading day on 14 January at nearly 4% higher than its...,2025-01-14,reitsweek,positive,0.8946189284324646
https://thesmartinvestor.com.sg/smart-look-at-the-week-ahead-alphabet-microsoft-amazon-meta-apple-and-first-reit/,"Smart Look At The Week Ahead: Alphabet, Microsoft, Amazon, Meta, Apple And First REIT","Interest-rate watchers will get a look at some key economic numbers ahead of the Fed meeting the following week. So, the stock market could...",2024-10-26,The Smart Investor,neutral,0.9318405985832214
https://www.stocksbnb.com/reports/first-reit-impacted-by-fx-headwinds/,First REIT – Impacted by FX headwinds,"4Q24/FY24 DPU of 0.58/2.36 Singapore cents (-6.5%/-4.8% YoY) was in line with our estimates, forming 25%/100% of our FY24e forecast.",2025-02-19,StocksBNB,negative,0.9621781706809998
https://www.businesstimes.com.sg/companies-markets/healthcare-s-reits-are-here-stay,Healthcare S-Reits are here to stay,"Healthcare real estate investment trusts (Reits) have been the best-performing Reit subsector in the year to date as at Feb 20, recording an average total...",2025-02-26,The Business Times,neutral,0.8640612959861755
https://www.theedgesingapore.com/news/reits/first-reit-renews-lease-imperial-aryaduta-hotel-country-club,First REIT renews lease for Imperial Aryaduta Hotel & Country Club,"The lease renewal of Imperial Aryaduta Hotel & Country Club (IAHCC) for a term commencing on Jan 1, 2025 and ending on Dec 31, 2025.",2024-12-27,The Edge Singapore,neutral,0.8687744140625
https://sbr.com.sg/commercial-property/news/siloam-signals-interest-in-first-reits-indonesia-hospital-assets,Siloam signals interest in First REIT’s Indonesia hospital assets,"Siloam signals interest in First REIT's Indonesia hospital assets. Siloam currently operates the hospital assets. First REIT's tenant, Siloam...",2025-01-14,Singapore Business Review,positive,0.6947867274284363
https://www.businesstimes.com.sg/companies-markets/raffles-medical-executive-chairman-expands-interest-first-reit-independent-director-cashes,Raffles Medical executive chairman expands interest; First Reit independent director cashes in,"Raffles Medical Group. Between Sep 24 and 25, Raffles Medical Group : BSL +0.5% executive chairman Dr Loo Choon Yong acquired 2.15 million...",2024-09-29,The Business Times,positive,0.6507331132888794
https://www.tipranks.com/news/company-announcements/first-reit-considers-strategic-review-amid-acquisition-interest,First REIT Considers Strategic Review Amid Acquisition Interest,First REIT Considers Strategic Review Amid Acquisition Interest · First REIT received a non-binding letter from Siloam to acquire its Indonesian...,2025-01-13,TipRanks,neutral,0.8342490792274475
https://sg.news.yahoo.com/first-reit-reports-lower-dpu-061206616.html,First REIT reports lower DPU for the FY2024 of 2.36 cents due to depreciation of yen and Indonesian rupiah,The currency impact was partly offset by higher rental income in local currency terms from Indonesia and Singapore properties. First REIT...,2025-02-19,Yahoo News Singapore,negative,0.9716971516609192
https://thesmartinvestor.com.sg/5-singapore-reits-with-quarterly-dividend-payouts-to-consider-for-your-portfolio/,5 Singapore REITs with Quarterly Dividend Payouts to Consider for Your Portfolio,"Here are five Singapore REITs that pay dividends quarterly, offering strong options for investors seeking stable income sources for their portfolios.",2024-11-06,The Smart Investor,neutral,0.9280970692634583
https://www.businesstimes.com.sg/companies-markets/stocks-watch-sgx-feht-wing-tai-propnex-first-reit-qaf-cordlife,"Stocks to watch: SGX, FEHT, Wing Tai, PropNex, First Reit, QAF, Cordlife",Romaine Chan · Singapore Exchange (SGX) : S68 +1.42% · Far East Hospitality Trust (FEHT) : Q5T -1.74% · Wing Tai Holdings : W05 0% · PropNex :...,2025-02-19,The Business Times,neutral,0.9472729563713074
https://drwealth.com/why-are-first-reit-and-the-unit-holders-blindsided-by-a-press-release/,Why Are First REIT And The Unit Holders Blindsided By A Press Release,It said that Lippo Karawaci was to start discussions to restructure its leases with First REIT as the rents were unsustainable.,2024-06-17,Dr Wealth,negative,0.7477236986160278
https://www.reitsweek.com/2024/10/first-reit-reports-decline-in-rental-income-for-9m-2024.html,First REIT reports decline in rental income for 9M 2024,ByRachel Young ... First REIT has announced a decline in its rental and other income by 5.3% year-on-year to SGD77.0 million for the first nine...,2024-10-31,reitsweek,negative,0.9723777770996094
https://www.stocksbnb.com/reports/first-reit-forging-ahead-post-restructuring/,First REIT – Forging ahead post-restructuring,Indonesian hospital assets enjoy a long WALE of 11 years with a minimum annual rental escalation of 4.5% or a performance-based rent.,2024-07-05,StocksBNB,positive,0.6437484622001648
https://www.dealstreetasia.com/stories/siloam-hospitals-first-reit-426208,CVC-backed Siloam Hospitals eyes First REIT's hospital assets in Indonesia,CVC-backed Siloam Hospitals eyes First REIT's hospital assets in Indonesia ... CVC Capital Partners-backed hospital chain PT Siloam International...,2025-01-14,DealStreetAsia,neutral,0.8108648061752319
https://www.sgx.com/research-education/market-updates/20240701-reit-watch-healthcare-s-reits-stay-defensive-robust,REIT Watch - Healthcare S-Reits stay defensive with robust fundamentals,"The healthcare sector is often viewed as defensive with growth opportunities, supported by long-term demographic and socio-economic trends.",2024-07-01,Singapore Exchange (SGX),positive,0.9416861534118652
https://growbeansprout.com/healthcare-reits-sep-2024,Singapore Healthcare REITs: Defensive assets warrant value premium,ParkwayLife REIT (PLIFE) has always traded at premium to book. PLIFE and FIRST trade at wide disparity in terms of P/B and yield.,2024-09-22,Beansprout,neutral,0.9032917618751526
https://www.theedgesingapore.com/bdc-sector-winners/billion-dollar-club-2024/s-reit-winners-centurion-club-offer-stable-yields-some,S-REIT winners in the Centurion Club offer stable yields with some growth,First REIT won the top award for returns to shareholders over three years; Sasseur REIT won the top award for weighted return on equity (ROE) over three years.,2024-11-12,The Edge Singapore,positive,0.91791832447052
https://thesmartinvestor.com.sg/4-singapore-stocks-with-dividend-yields-significantly-higher-than-your-cpf-ordinary-account/,4 Singapore Stocks with Dividend Yields Significantly Higher Than Your CPF Ordinary Account,These four stocks can help you to grow your dividend income stream much better than just parking it in the CPF Ordinary Account.,2024-08-02,The Smart Investor,positive,0.9431800246238708
https://www.tipranks.com/news/company-announcements/first-reit-issues-units-for-management-fee-payment,First REIT Issues Units for Management Fee Payment,An announcement from First Real Estate Investment ( ($SG:AW9U) ) is now available. First Real Estate Investment Trust announced the issuance...,2025-02-19,TipRanks,neutral,0.9532746076583862
https://www.businesstimes.com.sg/companies-markets/ocbc-says-healthcare-s-reits-offer-defence-amid-slower-rate-cuts-names-top-picks,"OCBC says healthcare S-Reits offer defence amid slower rate cuts, names top picks",Analysts name Parkway Life Reit as their favourite choice for its growth potential; First Reit also gets a “buy” rating.,2025-01-06,The Business Times,positive,0.8323080539703369
https://www.tipranks.com/news/company-announcements/first-reit-reports-income-decline-amid-currency-challenges,First REIT Reports Income Decline Amid Currency Challenges,First REIT Reports Income Decline Amid Currency Challenges ... First Real Estate Investment (SG:AW9U) has released an update. ... and never miss an...,2024-10-30,TipRanks,negative,0.9742364883422852
https://thesmartinvestor.com.sg/5-singapore-stocks-paying-dividends-in-december/,5 Singapore Stocks Paying Dividends in December,"As we approach the end of 2024, most companies have already reported their very last set of financial results for the year.",2024-11-29,The Smart Investor,neutral,0.9019908905029297
https://www.theedgesingapore.com/news/ipo/esr-china-reit-successfully-lists-shanghai-stock-exchange-raising-over-rmb21-bil,"ESR China REIT successfully lists on Shanghai Stock Exchange, raising over RMB2.1 bil","This is ESR's first REIT in China, and comprises three stabilised logistics facilities that have an average occupancy of 90%.",2025-02-19,The Edge Singapore,positive,0.8843830823898315
https://thesmartinvestor.com.sg/against-the-odds-6-singapore-reits-that-increased-their-dpu-despite-market-headwinds/,Against the Odds: 6 Singapore REITs that Increased their DPU Despite Market Headwinds,"Despite the pressure from high borrowing costs, these 6 Singapore REITs defied the trend and achieved payout increases.",2024-09-04,The Smart Investor,positive,0.9555107951164246
https://growbeansprout.com/reits-weekly-watch-30-nov-2024,Mapletree Logistics Trust and Paragon REIT sell assets: REITs Weekly Watch,An index of Singapore REITs rebounded in the past week as government bond yields retreated.,2024-12-01,Beansprout,neutral,0.9458465576171875
https://www.theedgesingapore.com/news/reits/deloitte-hkreita-report-maps-path-h-reit-market-growth,"Deloitte, HKREITA report maps path for H-REIT market growth","Two decades after the listing of its first REIT, Hong Kong's market has plateaued at 11 listed REITs — a figure that falls short of the...",2024-12-12,The Edge Singapore,positive,0.5110924243927002
https://www.sgx.com/research-education/market-updates/20240814-s-reit-overview-recent-investment-flow-value-investing,S-REIT Overview: Recent Investment Flow & Value Investing Trends,"The S-REIT Sector maintains a market capitalisation of S$90 billion, and on average has seen more than S$220 million in units change hands every day this year.",2024-08-14,Singapore Exchange (SGX),neutral,0.9314863085746765
https://www.reitsweek.com/2024/12/cromwell-european-reit-renamed-stoneweg-european-reit-following-eur280-million-acquisition.html,Cromwell European REIT renamed Stoneweg European REIT following EUR280 million acquisition,The manager of Cromwell European REIT (CEREIT) has announced the completion of a EUR280 million acquisition by alternative investment group Icona Capital.,2024-12-25,reitsweek,neutral,0.9313746094703674
https://drwealth.com/19-sreits-gained-10-or-more-in-just-1-month/,19 S-REITs gained 10% or more in just 1 month!,"S-REITs took a beating over the last couple of years when interest rates were high, as they were impacted by a trifecta of slowing growth,...",2024-09-12,Dr Wealth,positive,0.9554775953292847
https://www2.deloitte.com/cn/en/pages/real-estate/articles/hong-kong-reit-market.html,A Vision for Hong Kong REIT Market,"An early adopter of REITs in Asia, Hong Kong was the fourth economy in the region to establish a REIT regime (2003) and the third to list a...",2024-12-12,Deloitte,neutral,0.884461522102356
https://www.sgx.com/research-education/market-dialogues/20231220-kopi-c-first-reits-ceo-harnessing-healthcare,"kopi-C with First REIT's CEO: ""Harnessing healthcare opportunities""",First REIT is Singapore's first healthcare real estate investment trust that aims to invest in a diversified portfolio of income-producing real...,2023-12-20,Singapore Exchange (SGX),neutral,0.5546252727508545
https://dollarsandsense.sg/oue-healthcare-sgx-5wa-businesses-singapore-china-myanmar-indonesia-japan/,"5 Things To Know About OUE Healthcare (SGX: 5WA), With Healthcare Businesses Across Singapore, China, Myanmar, Indonesia And Japan","OUE Healthcare owns, operates and invests in healthcare businesses across Singapore, China, Myanmar, Indonesia, and Japan.",2024-07-14,DollarsAndSense.sg,neutral,0.9159538745880127
https://www.tipranks.com/news/company-announcements/first-real-estate-investment-trust-issues-units-for-management-fee,First Real Estate Investment Trust Issues Units for Management Fee,First Real Estate Investment ( ($SG:AW9U) ) just unveiled an announcement. First Real Estate Investment Trust has issued 2515854 units to...,2025-02-19,TipRanks,neutral,0.9557717442512512
https://drwealth.com/should-you-buy-reits-with-your-cpf/,Should you buy REITs with your CPF?,"You're a fan of Singapore REITs and you want a better return than the 2.5% interest given to your CPF Ordinary Account (CPF OA). So, what's stopping you...",2024-06-13,Dr Wealth,neutral,0.9374591708183289
https://www.straitstimes.com/business/companies-markets/paragon-reit-posts-3-rise-in-q1-gross-revenue-to-738-million,Paragon Reit posts 3% rise in Q1 gross revenue to $73.8 million,Paragon Real Estate Investment Trust (Reit) grew its gross revenue 3 per cent year on year to $73.8 million in the first quarter ended March 31.,2024-05-07,The Straits Times,positive,0.9535995125770569
https://www.dbs.com/media/features/getting-singapores-first-reit-on-the-market-we-felt-we-needed-to-do-this-for-singapore.page,“We felt we needed to do this for Singapore”,"1 August 2018. Photo: Ronnie Chua/Shutterstock.com. In 2001, the attempt to list Singapore's first real estate investment trust (REIT) failed.",2022-04-30,DBS Bank,positive,0.6277530193328857
https://www.straitstimes.com/business/companies-markets/oue-reit-s-first-quarter-npi-rises-69-to-605-million,OUE Reit’s first-quarter NPI rises 6.9% to $60.5 million,"The Reit's aggregate leverage stood at 38.8 per cent as at March 31, 2024, with no refinancing needs until the second half of 2025. Its weighted...",2024-04-24,The Straits Times,positive,0.9459707140922546
https://www.theedgesingapore.com/capital/reits-report-2023/first-reits-strategic-journey-balancing-growth-stability-and-commitment,"First REIT’s strategic journey: balancing growth, stability and commitment to do good",First REIT's pivot to ride megatrends underscores its forward-thinking approach to investment. By aligning its growth trajectory with prevailing...,2023-09-14,The Edge Singapore,neutral,0.6667976379394531
https://business.inquirer.net/491945/the-impact-of-valuation-on-reit-performance,The impact of valuation on REIT performance,Real estate investment trusts (REITs) have transformed the property sector by providing investors with a unique opportunity to benefit from...,2024-11-23,Inquirer.net,neutral,0.859347403049469
https://www.straitstimes.com/business/companies-markets/first-reit-makes-cash-offer-for-60-million-in-perpetual-securities,First Reit makes cash offer for $60 million in perpetual securities,"First Reit on Monday (Aug 22) launched a tender offer to buy back $60 million in Series 002 subordinated perpetual securities in cash, at 70 per cent of the...",2022-08-22,The Straits Times,neutral,0.8466876745223999
https://www.straitstimes.com/business/companies-markets/first-reit-proposes-rights-issue-to-raise-1582-million-and-avoid-debt,First Reit units plunge after it proposes $158.2m rights issue to avoid debt default,The manager of First Real Estate Investment Trust (First Reit) on Monday (Dec 28) announced a proposed rights issue to raise gross proceeds of around $158.2...,2020-12-28,The Straits Times,negative,0.9657260179519653
https://www.theedgesingapore.com/news/kopi-c-company-brew/first-reits-victor-tan-harnesses-healthcare-opportunities,First REIT's Victor Tan harnesses healthcare opportunities,"Victor Tan, executive director and CEO of First REIT Management, the manager of First REIT, Singapore's pioneering healthcare real estate investment trust.",2024-01-04,The Edge Singapore,neutral,0.8249721527099609
https://www.moneycontrol.com/budget/budget-2025-experts-seek-simplified-tax-structure-green-building-incentives-for-reits-article-12914556.html,"Budget 2025: Experts seek simplified tax structure, green building incentives for REITs","Retail investors are yet to warm up to REITs, as returns have been sluggish. The share price of Embassy Office Parks, the first REIT that...",2025-01-20,Moneycontrol,positive,0.6729296445846558
https://www.stocksbnb.com/reports/first-reit-virtuous-cycle-in-indonesia-healthcare/,First REIT – Virtuous cycle in Indonesia healthcare,"We visited First REIT's four hospitals in Jakarta operated by Indonesia-listed Siloam International Hospitals [Rp2,270, Not Rated].",2024-03-25,StocksBNB,neutral,0.65757155418396
https://www.straitstimes.com/business/companies-markets/first-reit-h2-dpu-falls-61-to-00124-on-currency-depreciation,First Reit’s second-half DPU falls 6.1% on currency depreciation,"“First Reit's overall financial position remained strong with a gearing of 38.7 per cent and healthy interest coverage ratio at 4.1 times, as at...",2024-02-20,The Straits Times,negative,0.9730579257011414
https://blog.seedly.sg/first-reit-sgx-aw9u-analysis/,What You Should Know About First REIT Right Now,"First REIT is a healthcare REIT that owns 20 properties — mainly hospitals and nursing homes — in Indonesia, Singapore, and South Korea.",2020-12-20,Seedly,neutral,0.9258762001991272
https://growbeansprout.com/first-reit-ceo-victor-tan,kopi-C with First REIT's CEO: Harnessing healthcare opportunities,"kopi-C with First REIT's CEO: Harnessing healthcare opportunities · A four-pillar strategy for growth. To seize the initiative, the company...",2023-12-20,Beansprout,neutral,0.7904729247093201
https://thesmartinvestor.com.sg/4-singapore-reits-that-could-enjoy-higher-dpu-in-2024/,4 Singapore REITs That Could Enjoy Higher DPU in 2024,"It is no secret that the REIT sector has endured a tough year in 2023. The combination of high interest rates, coupled with surging...",2023-12-08,The Smart Investor,positive,0.6513707637786865
https://drwealth.com/is-first-reit-back-from-the-dead-with-japan-nursing-home-growth-direction/,Is First REIT back from the dead with Japan nursing home growth direction?,"The management intends to revitalise First REIT through this growth strategy, with the first step being the acquisition of a nursing home in Japan.",2021-12-15,Dr Wealth,neutral,0.5522809028625488
https://www.deccanherald.com/business/explained-what-reits-are-and-why-they-have-come-up-in-sebi-hindenburg-row-3146859,Explained | What REITs are and why they have come up in SEBI-Hindenburg row,"Hindenburg questioned SEBI's decision to amend REIT regulations, suggesting that these alterations led to the benefit of some entities,...",2024-08-12,Deccan Herald,neutral,0.9436615109443665
https://simplywall.st/stocks/sg/real-estate/sgx-aw9u/first-real-estate-investment-trust-shares,"First Real Estate Investment Trust (SGX:AW9U) - Stock Price, News & Analysis",A healthcare real estate investment trust focused on investing in income producing real estate properties which are primarily used for healthcare and...,2017-12-01,Simply Wall Street,neutral,0.9361604452133179
https://www.reitsweek.com/2024/03/first-reit-on-track-to-pivot-out-of-indonesia-despite-initial-challenges.html,First REIT on track to pivot out of Indonesia despite initial challenges,"First REIT is a Singapore Exchange (SGX)-listed, but Indonesia-heavy healthcare REIT that owns a portfolio of hospitals and nursing homes.",2024-03-08,reitsweek,positive,0.8837798833847046
https://www.investasian.com/stock-market/reits-in-asia,REITs in Asia: The Complete Investment Guide,"Buying REITs in Asia is an effective way to invest in property markets that are difficult to access like India, China, and Singapore.",2024-05-09,InvestAsian,neutral,0.9212852716445923
https://www.passionateinmarketing.com/mindspace-reit-becomes-first-reit-to-get-its-net-zero-planassessed-by-global-network-for-zero-part-of-its-endeavour-to-achieve-net-zero-certification-by-2042/,Mindspace REIT becomes first REIT to get its Net Zero PlanAssessed by Global Network for Zero Part of its Endeavour to Achieve Net Zero Certification by 2042,Mindspace REIT becomes first REIT to get its Net Zero PlanAssessed by Global Network for Zero Part of its Endeavour to Achieve Net Zero...,2024-09-17,Passionate In Marketing,positive,0.7702440619468689
https://thesmartinvestor.com.sg/5-singapore-reits-dishing-out-distributions-in-september/,5 Singapore REITs Dishing Out Distributions in September,Investors will all agree that receiving a dividend is a happy occasion. Dividends can help supplement your earned income and act as a layer...,2023-09-14,The Smart Investor,neutral,0.773803174495697
https://www.theedgesingapore.com/capital/reits/first-reits-portfolio-stabilises-after-turbulent-years,First REIT’s portfolio stabilises after turbulent years,First REIT announced rental income had increased 39.2% yoy to $80.9 million due to contribution from 12 Japan nursing homes acquired in March 2022.,2023-01-05,The Edge Singapore,positive,0.9420680403709412
https://www.theedgesingapore.com/news/reits/first-reit-explains-rationale-proposed-divestment-siloam-hospitals-surabaya-response,First REIT explains rationale of proposed divestment of Siloam Hospitals Surabaya in response to unitholders' questions,"On May 19, the REIT manager announced that it will be divesting Siloam Hospitals Surabaya for a consideration of IDR430.0 billion ($40.9 million)...",2022-07-19,The Edge Singapore,neutral,0.9425907731056213
https://www.straitstimes.com/business/companies-markets/first-reit-extends-rental-relief-flags-40-50-drop-in-distribution-income,"First Reit extends rental relief, flags 40-50% drop in distribution income for half-year","This comes on the back of the extension of two months' rental relief for May and June 2020 to all its tenants in Singapore, Indonesia and South...",2020-07-21,The Straits Times,negative,0.9657102227210999
https://sbr.com.sg/healthcare/news/first-reit-posts-lower-net-property-income-524m-in-1h23,First REIT posts lower net property income of $52.4m in 1H23,"The net property income of First REIT slightly dipped in 1H23, declining by 0.6% YoY to $52.4m. Given the decline in NPI, the REIT delivered a 6.1% YoY lower...",2023-08-01,Singapore Business Review,negative,0.9737903475761414
https://sg.finance.yahoo.com/news/first-reit-acquires-two-nursing-074450650.html,First REIT acquires two nursing homes in Japan for $26.3 mil,"The acquisitions will be fully funded by debt, and are expected to be accretive to the REIT's DPU. The manager of First REIT, on Sept 21,...",2022-09-21,Yahoo,neutral,0.901593804359436
https://www.mk.co.kr/en/stock/11122435,Shinsegae Group will launch its first REITs (real estate consignment management company) containing,The purchase target is 51% of the stake in Starfield Hanam held by Shinsegae Property. The rest are held by Tubman (32%) and Blackstone (17%).,2024-09-23,매일경제,neutral,0.8200095295906067
https://www.reit.com/news/articles/indian-reits-poised-to-benefit-from-untapped-investor-capital,Indian REITs Poised to Benefit from Untapped Investor Capital,"REITs in India have a relatively short history, but they have fundamentally altered the trajectory of real estate investment in the country,...",2024-04-16,Nareit,positive,0.9381363391876221
https://www.newswire.ca/news-releases/first-capital-reit-announces-3-0-distribution-increase-effective-january-2025-894488244.html,First Capital REIT Announces 3.0% Distribution Increase Effective January 2025,The REIT's Board of Trustees has approved a 3.0% distribution increase. The increase will be effective for the January distribution to unitholders of record as...,2024-12-16,Newswire.ca,positive,0.8728201389312744
https://www.theedgesingapore.com/news/corporate-moves/oue-healthcare-expands-footprint-china-whats-next-first-reit,OUE Healthcare expands footprint in China but what’s next for First REIT?,"The 2018 fundraising opened the way for OUEH to take a 40% stake in First REIT's manager and 10% in the REIT for $143 million. Subsequently,...",2023-05-30,The Edge Singapore,neutral,0.828880250453949
https://www.straitstimes.com/business/singapores-first-uk-focused-reit-seeking-to-list-on-sgx-mainboard,Singapore's first UK-focused Reit seeking to list on SGX mainboard,"Elite Commercial Real Estate Investment Trust (Reit) lodged its preliminary listing prospectus on Friday (Jan 17), positioning it to be the first initial...",2020-01-17,The Straits Times,neutral,0.8892318606376648
https://www.businesstimes.com.sg/companies-markets/first-reit-manager-appoints-victor-tan-new-ceo-while-ronnie-tan-retires,First Reit manager appoints Victor Tan as new CEO while Ronnie Tan retires,"Mr Victor Tan was formerly the chief financial officer of Bowsprit, and joined the company in 2008. He has been overseeing the financial...",2017-05-19,The Business Times,neutral,0.9054374098777771
https://www.straitstimes.com/business/companies-markets/oue-lippo-healthcare-to-acquire-stakes-in-first-reit-manager-bowsprit-for,"OUE Lippo Healthcare to acquire stakes in First Reit, manager Bowsprit for $142m",OUE Lippo Healthcare Limited (OUELH) has proposed to acquire 10.63 per cent of First Reit's total issued units and a 40 per cent stake in the Reit's (real...,2018-09-18,The Straits Times,neutral,0.9184959530830383
https://www.moneycontrol.com/news/business/real-estate/fractional-ownership-platform-hbits-to-list-first-sm-reit-by-q3-applies-for-licence-12807729.html,"Fractional ownership platform hBits to list first SM REIT by Q3, applies for licence","After the launch of its first SM REIT, the platform will migrate its existing properties into SM REITs over the next few quarters.",2024-08-27,Moneycontrol,neutral,0.9106060862541199
https://m.economictimes.com/markets/ipos/fpos/indias-first-sm-reit-ipo-from-property-share-opens-yoday-check-key-dates-price-band-subscription-and-other-details/articleshow/115881647.cms,"India's first SM REIT IPO from Property Share opens today. Check key dates, price band, subscription and o","India's first registered small and medium REIT, Property Share Investment Trust, opens for subscription today with plans to acquire Prestige...",2024-12-02,The Economic Times,neutral,0.9527710676193237
https://www.businesstimes.com.sg/companies-markets/healthcare-s-reits-outperform-february,Healthcare S-Reits outperform in February,"In the month till Feb 22, both healthcare S-Reits outperformed the broader iEdge S-Reit Index, which declined 0.7 per cent in total return terms.",2024-02-25,The Business Times,negative,0.8696447610855103
https://dollarsandsense.sg/5-things-know-first-reit-sgxaw9u-company-behind-pacific-healthcare-nursing-homes-singapore/,"5 Things To Know About First REIT (SGX:AW9U), The Company Behind Pacific Healthcare Nursing Homes In Singapore","First REIT is Singapore's first healthcare real estate investment trust. Its portfolio of 31 properties in three countries—Indonesia, Singapore,...",2022-09-03,DollarsAndSense.sg,neutral,0.9429032802581787
https://www.straitstimes.com/business/companies-markets/oue-lippo-healthcare-divests-12-nursing-homes-in-japan-to-first-reit-for,OUE Lippo Healthcare divests 12 nursing homes in Japan to First Reit for $163.5m,"OUELH has entered into sale and purchase agreements to divest two wholly-owned subsidiaries, which together hold 100 per cent interest in 12 nursing homes in...",2021-12-08,The Straits Times,neutral,0.9395014047622681
https://www.straitstimes.com/business/companies-markets/first-reit-to-divest-siloam-hospitals-surabaya-for-409m,First Reit to divest Siloam Hospitals Surabaya for $40.9m,First Real Estate Investment Trust (First Reit) will divest Siloam Hospitals Surabaya at an agreed property value of 430 billion rupiah (S$40.9 million).,2022-05-19,The Straits Times,neutral,0.8808110952377319
https://www.business-standard.com/markets/news/mindspace-becomes-first-indian-reit-to-issue-sustainability-linked-bonds-124062500860_1.html,Mindspace becomes first Indian REIT to issue sustainability-linked bonds,Mindspace Business Parks REIT on Tuesday announced that it has raised funds by issuing Sustainability-linked bonds worth Rs 650 crore from the International...,2024-06-25,Business Standard,positive,0.49906060099601746
